objID,raMean,decMean,rMeanKronMag,nDetections
120180011313970367,1.13138947,10.14983951,-999.0,25
120140011232514355,1.1232369,10.11980981,21.652799606323242,18
120140011369226952,1.13691415,10.1219933,19.597200393676758,64
120150011393310161,1.13935127,10.12469221,22.373199462890625,25
120160011282321658,1.12818178,10.13421933,21.591400146484375,2
120150011333685479,1.13336011,10.12910372,-999.0,2
120150011310086369,1.13101457,10.12992487,21.126100540161133,3
120150011313406716,1.13126533,10.13011191,21.131399154663086,4
120150011316751423,1.13171466,10.12574349,21.890600204467773,3
120150011442666921,1.14422954,10.13036223,-999.0,8
120150011361729916,1.13624003,10.13273301,21.069900512695312,30
120140011212168218,1.12119836,10.12303977,20.903499603271484,2
120170011215420328,1.1214926,10.14147347,-999.0,2
120200008094885813,0.80948902,10.17120355,-999.0,2
120200008144002320,0.81446537,10.16820954,-999.0,2
120200008155911828,0.81565645,10.16779995,-999.0,2
120190008514834445,0.85167075,10.16161656,-999.0,2
120190008494988147,0.84949898,10.16472255,19.391700744628906,2
120190008495007807,0.8495003,10.16443913,18.850799560546875,2
120190008498766141,0.84990512,10.16306395,-999.0,2
120190008445736590,0.84463162,10.16344075,19.83679962158203,2
120200008371209105,0.83714859,10.17384957,16.922300338745117,73
120190008283269999,0.82845031,10.16628041,19.11199951171875,73
120080007959437767,0.7958985,10.07268661,-999.0,63
120090007875595150,0.78755946,10.07889199,18.29509925842285,3
120090007875394091,0.78753943,10.07800902,18.612199783325195,2
120090007906313993,0.79063161,10.07792755,18.451000213623047,2
120090007906283724,0.79062867,10.07770351,-999.0,2
120320009406850563,0.94068569,10.266735,14.354299545288086,2
120320009409480910,0.94094812,10.26702454,14.223999977111816,2
120320009401921433,0.94019285,10.26746,14.414600372314453,2
120320009398791742,0.93987967,10.26771772,16.100200653076172,3
120320009397002873,0.93970059,10.26866046,15.100099563598633,2
120310009314687190,0.93139582,10.26393203,-999.0,2
120320009357272809,0.93568213,10.26858853,21.562400817871094,2
120310009431133522,0.94311375,10.2608674,13.839200019836426,2
120310009424123994,0.94241238,10.26126145,13.890899658203125,2
120310009417945500,0.94179441,10.2625163,14.004899978637695,2
120310009412763640,0.941277,10.26096606,14.149100303649902,2
120310009417553698,0.94175576,10.26101403,14.02180004119873,2
120310009416364292,0.94163609,10.26150915,14.13379955291748,3
120310009423104445,0.94231042,10.26163699,13.863200187683105,2
120310009392528143,0.93925252,10.26471878,15.872699737548828,2
120310009396414388,0.93964195,10.26158907,16.1830997467041,2
120310009401483526,0.94012173,10.26079457,17.52910041809082,2
120310009386274610,0.93862792,10.26177454,-999.0,2
120310009392314549,0.93923104,10.26172339,15.397500038146973,2
120310009386916399,0.93869194,10.26326561,-999.0,2
120310009393915880,0.93939171,10.26283275,15.131699562072754,2
120310009391276260,0.93912773,10.26314971,-999.0,2
120310009389506385,0.93895098,10.26325374,-999.0,2
120310009406704136,0.9406709,10.26137959,14.461000442504883,2
120310009406494275,0.94064942,10.26149485,14.514900207519531,2
120310009406745712,0.94067487,10.26269288,14.425100326538086,2
120310009409524993,0.94095236,10.26209336,14.322400093078613,4
120310009398735307,0.93987338,10.26235526,-999.0,2
120310009379187652,0.93789008,10.26423223,18.572999954223633,2
120250009853671936,0.98536256,10.2095088,19.284099578857422,50
120100009610898048,0.96108932,10.08963995,-999.0,2
120100009610778464,0.96052062,10.0898743,19.801599502563477,5
120100009605535961,0.96055392,10.08790114,18.003799438476562,2
120100009603696448,0.96040261,10.08823316,19.580699920654297,3
120100009603996079,0.96039937,10.08801068,19.42009925842285,2
120100009607936426,0.96088572,10.08823116,19.48110008239746,2
120100009611615954,0.96116124,10.08789534,18.893199920654297,3
120100009608025958,0.96080223,10.08789874,19.219999313354492,4
120100009613716393,0.96154065,10.08821924,19.48390007019043,3
120100009611706324,0.9611706,10.08820376,-999.0,2
120100009613497435,0.96134901,10.08912889,-999.0,2
120100009611077433,0.96086452,10.08922886,-999.0,3
120100009613687072,0.96136861,10.08882679,-999.0,2
120100009600004762,0.96011416,10.08683363,19.409099578857422,2
120100009627403275,0.96280037,10.08563876,18.654499053955078,4
120100009613875948,0.9615452,10.08774312,19.20170021057129,3
120110009548680600,0.95482565,10.0918226,18.473899841308594,3
120100009585869489,0.95877623,10.09071095,-999.0,3
120100009592009508,0.95941075,10.09067291,19.93899917602539,3
120110009579420980,0.95797132,10.09207954,-999.0,2
120100009550613193,0.95506196,10.08559433,17.931800842285156,2
120100009548413174,0.95484138,10.08557881,18.78849983215332,4
120210010007128426,1.0006753,10.18162552,19.454700469970703,3
120210010009212553,1.00085863,10.1766819,-999.0,2
120210010005141127,1.00049589,10.17560848,-999.0,2
120210010013790587,1.00127366,10.17517921,-999.0,2
120190010303163339,1.03033303,10.16062134,21.509300231933594,18
120190010276201746,1.02763526,10.15927476,21.418899536132812,31
120180010215813287,1.02158481,10.15224751,16.284400939941406,74
120180010189359541,1.0189203,10.1574768,17.25979995727539,75
120180010285887278,1.02844108,10.15582043,-999.0,2
120190010224561463,1.02244718,10.15916092,21.0226993560791,42
120180010257317827,1.02570889,10.15605241,-999.0,2
120120010087290419,1.0087596,10.09995852,-999.0,2
120120010094423137,1.00943147,10.1022485,-999.0,2
120140010080900288,1.00785114,10.11659563,18.779300689697266,2
120140010077480728,1.00772211,10.1167996,20.06529998779297,76
120140010080940828,1.00774215,10.11681762,20.114599227905273,7
120140010004992188,1.00046007,10.11807802,20.632999420166016,2
120140010010061078,1.00096561,10.11715353,21.383899688720703,5
120130010086163890,1.00860907,10.11119115,19.214399337768555,2
120140009998582222,0.99981901,10.11810542,20.84950065612793,2
120140010001511487,1.00015137,10.11750607,20.72209930419922,4
120140010001591396,1.00015941,10.11743016,20.768600463867188,2
120130010001029379,1.00006248,10.11573812,20.513700485229492,2
120130010006919647,1.00065044,10.11596156,20.638999938964844,2
120000009798398879,0.97989018,10.00694957,21.616500854492188,2
120000009749555092,0.97489445,10.00403269,-999.0,2
120010009671042366,0.96700993,10.00983773,-999.0,7
120010009746442002,0.97455719,10.00960586,21.792200088500977,6
120010009726421640,0.97265222,10.00925807,20.805299758911133,52
120010009825876016,0.98256995,10.01271625,21.273300170898438,28
120010009835432987,0.98353376,10.01035672,21.28499984741211,34
120010009767426742,0.97693339,10.01329804,-999.0,3
120010009805163485,0.98044763,10.01093236,-999.0,2
120010009806873162,0.98063011,10.01066917,21.733999252319336,3
120020009673766561,0.96733499,10.02170257,21.949800491333008,5
120020009680314333,0.96805228,10.01986342,22.034500122070312,18
120020009675755049,0.96748772,10.02037936,21.74139976501465,2
120020009737087065,0.97359756,10.02221363,20.59269905090332,38
120020009735687403,0.97372376,10.02218211,21.730499267578125,4
120170010855347764,1.08553457,10.14766066,21.089500427246094,51
120160010973566538,1.09722408,10.13842203,-999.0,2
120160010968196334,1.09679893,10.13813194,16.529399871826172,61
120160010828005543,1.08275029,10.13751392,21.929100036621094,27
120150011002023636,1.10016544,10.12752905,19.96109962463379,54
120150011001473262,1.10027512,10.12738033,-999.0,2
120150010959501835,1.09581385,10.12593204,-999.0,2
120150010983397760,1.09823246,10.13111125,-999.0,3
120160010953390579,1.09531203,10.13334295,-999.0,2
120160010927354594,1.09266783,10.136672,21.26689910888672,34
120180011243080850,1.12429598,10.15029069,-999.0,2
120230008168280361,0.8168072,10.19158382,13.937700271606445,73
120230008167152270,0.81670494,10.19323446,-999.0,2
120230008151970109,0.81516983,10.19136339,-999.0,2
120220008151987193,0.81526983,10.18896128,-999.0,25
120190008134663510,0.81358022,10.16083254,-999.0,2
120200008111932871,0.81127881,10.1686806,20.997299194335938,42
120200008094022501,0.80945541,10.16835562,21.227100372314453,24
120190008293004295,0.82923,10.16165911,-999.0,2
120190008271224180,0.82723739,10.16148417,-999.0,6
120200008201174693,0.82008591,10.17027837,21.35070037841797,5
120190008202394306,0.82031284,10.16155891,21.93269920349121,31
120210008087254137,0.80879329,10.17814691,19.795900344848633,2
120200008177556651,0.81781559,10.17181831,-999.0,2
120200008128328212,0.8129578,10.17311631,19.191200256347656,3
120210008096552485,0.80970746,10.17668325,-999.0,2
120210008123170740,0.81237071,10.17527456,-999.0,2
120200008199124954,0.81996277,10.17040692,21.223600387573242,13
120100007902296413,0.7902294,10.08827722,18.348499298095703,2
120100007902296735,0.79022935,10.08854561,18.35300064086914,4
120100007902296563,0.79022939,10.08840291,18.31060028076172,3
120100007900176772,0.79001786,10.08857676,18.299699783325195,2
120100007900216568,0.79002119,10.08840646,-999.0,2
120100007898496781,0.78984925,10.08858435,18.232900619506836,2
120100007898816570,0.78988185,10.08840858,18.30769920349121,2
120100007911624656,0.79116296,10.08681339,18.863100051879883,2
120100007908405217,0.79084038,10.08728076,18.791200637817383,3
120100007912295187,0.79111296,10.087314,18.749399185180664,3
120100007905115588,0.79051133,10.08759,18.635099411010742,2
120100007908395562,0.79083956,10.0875681,18.80470085144043,3
120100007905056041,0.79050548,10.08796746,18.48069953918457,2
120100007910486036,0.79104877,10.08796318,18.776199340820312,2
120100007910505545,0.79105084,10.08755405,18.85110092163086,2
120100007905066405,0.79050621,10.08827076,18.460800170898438,2
120100007908396393,0.7908393,10.08826113,18.7726993560791,3
120100007906416558,0.79064184,10.08839876,18.571800231933594,3
120100007905036712,0.79050395,10.08852683,-999.0,2
120100007905056560,0.79050536,10.08840031,18.507600784301758,2
120100007908396041,0.79083966,10.0879678,18.66900062561035,3
120100007887054872,0.78870528,10.08699372,18.63789939880371,3
120100007886996843,0.78869975,10.08863604,18.43779945373535,2
120100007887066507,0.78870639,10.088356,18.492900848388672,3
120100007879235911,0.78800874,10.08770181,19.31679916381836,2
120100007895286075,0.7895285,10.08799573,-999.0,3
120100007895474123,0.78954766,10.08636882,18.46980094909668,2
120100007911104411,0.79111098,10.08660895,19.214099884033203,2
120100007911194052,0.791119,10.08631008,18.851200103759766,2
120100007905195222,0.79051932,10.08728483,18.736499786376953,3
120100007909084761,0.79090881,10.08690078,18.94849967956543,2
120100007905294683,0.79052968,10.08682351,18.81369972229004,2
120100007908364230,0.79083643,10.08645853,19.21500015258789,2
120100007908354122,0.79083559,10.08636802,19.152299880981445,2
120100007902363922,0.79023674,10.08620141,18.8341007232666,2
120100007902364227,0.79023633,10.08645574,18.73780059814453,2
120100007902355222,0.79023536,10.08728535,18.5132999420166,3
120100007902344838,0.79023443,10.08696494,18.68720054626465,2
120100007895374857,0.78953757,10.08698092,18.43320083618164,2
120100007895435243,0.78954311,10.08730266,18.67140007019043,3
120310009430096292,0.94300923,10.26317565,13.688599586486816,2
120310009415916203,0.94159194,10.26310154,14.035699844360352,3
120310009422296267,0.94222979,10.26315556,13.845999717712402,3
120310009424636483,0.94246374,10.26333479,13.72659969329834,2
120310009425446099,0.94254486,10.26301527,13.758000373840332,2
120310009428075341,0.942807,10.26238367,13.826600074768066,2
120310009433845256,0.94338466,10.26231255,-999.0,3
120310009437649304,0.94376476,10.26568565,13.791399955749512,2
120310009435058705,0.94350585,10.26518724,13.665900230407715,3
120310009434418795,0.94344105,10.2652621,-999.0,2
120310009415579547,0.94155773,10.2658888,13.951499938964844,4
120310009419179751,0.94191774,10.2660588,13.800999641418457,3
120310009436666895,0.94366674,10.26367811,13.628700256347656,2
120310009430547799,0.9430547,10.26443174,-999.0,2
120310009431398313,0.94313978,10.26486022,13.649399757385254,3
120310009428338658,0.94283321,10.26514746,15.914999961853027,3
120310009398788151,0.9398783,10.26472482,15.979299545288086,2
120310009400098144,0.94000932,10.26471965,14.618399620056152,2
120310009400369713,0.94003607,10.26602662,14.77929973602295,3
120310009409778493,0.9409773,10.26501044,14.255599975585938,2
120310009407978378,0.94079713,10.26491435,14.232099533081055,2
120310009396868986,0.93968602,10.26542074,16.221799850463867,2
120310009400658659,0.94006521,10.26514833,14.612899780273438,2
120310009420378343,0.94203759,10.26488554,13.750900268554688,2
120310009416528613,0.94165263,10.26510989,13.776599884033203,2
120310009415616738,0.94156655,10.26353307,20.188899993896484,2
120310009415727590,0.94157287,10.26425787,14.030500411987305,2
120310009431337314,0.94313304,10.26402767,13.613200187683105,2
120310009426806755,0.94268001,10.2635619,13.684300422668457,2
120310009427557149,0.94275576,10.26389041,13.661199569702148,2
120310009415718191,0.9416212,10.26477795,13.947799682617188,2
120320009392230255,0.93922363,10.26647822,15.688899993896484,2
120320009403570528,0.94035776,10.26670568,14.467599868774414,2
120320009398200874,0.93982055,10.2669942,16.00309944152832,4
120320009397200910,0.93972044,10.26702434,-999.0,2
120320009393091590,0.93930923,10.26759075,15.654800415039062,2
120320009394421516,0.93944279,10.26752941,16.365999221801758,2
