objID,raMean,decMean,rMeanKronMag
119900009246349801,0.9246308926109308,9.924374183891155,21.57029914855957
119900009324607510,0.9324738276221612,9.922496010704242,21.04640007019043
119900009351525887,0.93517378,9.92113203,19.527299880981445
120080008486763073,0.8487042468392784,10.06904403711677,21.348899841308594
120080008504931940,0.85054423,10.06787537,19.452499389648438
120080008513161462,0.85136348,10.06744491,18.82659912109375
120080008542418106,0.8543009608317266,10.073053164447092,21.789100646972656
120080008563356220,0.85637813,10.07144575,22.246400833129883
120080008652782632,0.8653184379576345,10.068455507565849,20.57710075378418
120080008697212292,0.86976786,10.06815354,18.724199295043945
120080008727203208,0.8727728963199711,10.068894360039682,19.908300399780273
120080008733993068,0.87343837,10.06878461,19.40530014038086
120110009576019012,0.95760113,10.09877674,19.20599937438965
120110009576028159,0.95760258,10.09806581,19.410600662231445
120110009576028871,0.95760299,10.09865913,19.429000854492188
120110009576057796,0.95760596,10.09776329,19.438199996948242
120110009576117479,0.95761126,10.09749898,19.571300506591797
120110009576986534,0.95769836,10.09671192,19.57550048828125
120110009577096274,0.95770944,10.09649508,19.07309913635254
120110009577146156,0.95771477,10.09639662,19.122900009155273
120110009577755355,0.95777384,10.09572421,19.07270050048828
120110009577954856,0.95779561,10.09531345,19.07379913330078
120110009578024591,0.95780127,10.09508769,19.190900802612305
120110009581246761,0.95812466,10.09690127,19.477399826049805
120110009581356519,0.95813453,10.09669436,19.231199264526367
120110009581628851,0.95816243,10.09864291,19.005300521850586
120110009581708132,0.95817059,10.09804319,19.06089973449707
120110009582717712,0.95827206,10.09766767,21.167499542236328
120110009582886103,0.95828689,10.09634759,19.27440071105957
120110009584186510,0.95841754,10.09668639,19.175199508666992
120110009585068830,0.95850666,10.09862541,18.56679916381836
120110009585141105,0.95869849,10.09210725,19.591800689697266
120110009585168121,0.95851636,10.0980338,18.6289005279541
120110009585437182,0.95854334,10.09725189,18.609600067138672
120110009586632342,0.95866209,10.09321321,19.641199111938477
120110009586742643,0.9586741,10.0934694,19.576400756835938
120110009586832782,0.95868389,10.0935853,19.555500030517578
120110009587110595,0.95871125,10.091759,19.59950065612793
120110009587193195,0.95871963,10.09392961,19.619300842285156
120110009588316503,0.95883053,10.09668084,19.324199676513672
120110009588563204,0.95885665,10.09393707,19.647899627685547
120110009588663363,0.95886643,10.09406898,19.720500946044922
120110009588695716,0.95886767,10.09602465,19.691200256347656
120110009588825249,0.95888252,10.09564104,19.851699829101562
120110009591946703,0.95919331,10.09682738,20.454999923706055
120110009592062345,0.95920635,10.09322128,19.2593994140625
120110009592582800,0.95925817,10.09359973,19.221799850463867
120110009592893218,0.95928917,10.09394841,19.68779945373535
120110009593942354,0.95939334,10.09322282,19.5
120110009594102807,0.95941068,10.09360561,19.406200408935547
120110009594273224,0.95942653,10.09394823,19.481000900268555
120110009595314767,0.9595319,10.09523906,20.086000442504883
120110009595825684,0.9595828,10.09600301,19.384199142456055
120110009595845240,0.95958426,10.09563299,19.826499938964844
120110009596021154,0.95960246,10.09222822,18.28689956665039
120110009596201609,0.95962045,10.09260753,18.43079948425293
120110009596941107,0.95969457,10.09218898,18.44230079650879
120110009597255679,0.95972551,10.09599895,19.556699752807617
120110009597295242,0.95972993,10.09563462,19.7185001373291
120110009597881627,0.95978824,10.09262233,18.469600677490234
120110009598874513,0.9598821831553725,10.095000865287874,20.900999069213867
120110009598991131,0.95989918,10.09220955,18.199100494384766
120110009599105672,0.95991051,10.09599343,19.460899353027344
120110009599111634,0.95991142,10.09262811,18.375200271606445
120110009599135244,0.95991375,10.09563651,19.69659996032715
120110009600781087,0.96007867,10.09217218,18.23110008239746
120110009601702337,0.96016952,10.09320949,20.673999786376953
120110009601795244,0.96017777,10.09563185,19.472000122070312
120110009601981665,0.96019881,10.09265388,18.156299591064453
120110009603061677,0.96030662,10.0926646,17.99810028076172
120110009603261168,0.96032657,10.09224036,18.11039924621582
120110009603433397,0.96034312,10.09409764,18.583499908447266
120110009603523740,0.96035252,10.09438355,18.67609977722168
120110009604587107,0.96045673,10.09716021,21.615100860595703
120110009604898058,0.96048976,10.09798167,18.73900032043457
120110009605241693,0.9605241,10.09267745,18.164499282836914
120110009605332547,0.96053398,10.09338951,18.685199737548828
120110009605483406,0.96054892,10.0941049,18.472400665283203
120110009605513752,0.96055166,10.09439309,18.404199600219727
120110009605531142,0.96055367,10.09221842,18.03660011291504
120110009605533916,0.96055371,10.09453044,18.289499282836914
120110009605614405,0.96056192,10.09493749,18.52560043334961
120110009605644890,0.96056407,10.0953421,19.085899353027344
120110009605664998,0.96056638,10.09543138,19.07859992980957
120110009606155651,0.96061444,10.09597087,19.255300521850586
120110009606861244,0.9606865,10.09230334,17.983600616455078
120110009607081698,0.96070865,10.09268178,18.292999267578125
120110009607292222,0.96072984,10.09311861,18.382200241088867
120110009607462554,0.96074697,10.09339492,18.26609992980957
120110009607713414,0.96077189,10.09411157,18.4822998046875
120110009607763758,0.96077611,10.09439808,18.341800689697266
120110009607854398,0.96078535,10.09493131,18.51219940185547
120110009607874898,0.96078788,10.09534799,18.650400161743164
120110009607885011,0.96078842,10.09544236,18.79210090637207
120110009609861704,0.96098622,10.09268635,18.04800033569336
120110009609901199,0.96099042,10.09226564,18.17099952697754
120110009609922559,0.96099261,10.09339944,18.229000091552734
120110009609992753,0.96099904,10.09356104,18.353099822998047
120110009610673419,0.96106761,10.09411566,18.29990005493164
120110009611225260,0.96112293,10.09565025,19.452800750732422
120110009611305472,0.96113086,10.09582708,19.173999786376953
120110009611365687,0.96113543,10.09600079,19.274799346923828
120110009611405828,0.96114056,10.0961237,19.21139907836914
120110009611542801,0.9611548,10.09360127,18.331300735473633
120110009611743049,0.96117463,10.09380779,18.250900268554688
120190009687101788,0.96871049,10.15942336,19.728599548339844
120190009691001788,0.96910051,10.15942304,19.53350067138672
120190009692952954,0.96929517,10.16039483,17.869699478149414
120190009694812954,0.96948109,10.16039444,18.201400756835938
120190009694821300,0.96948248,10.15901616,19.456899642944336
120190009696982953,0.96969803,10.16039391,18.09149932861328
120190009697021298,0.96970453,10.15901296,19.269699096679688
120190009698581301,0.96985895,10.15901742,19.391399383544922
120190009698742952,0.96987437,10.1603934,18.148000717163086
120190009698851814,0.96988804,10.15944269,19.215700149536133
120190009701291307,0.97012902,10.15902252,19.538000106811523
120190009701461825,0.97014913,10.15945189,19.396400451660156
120190009701602951,0.97016243,10.16039044,18.087900161743164
120190009703601318,0.97036326,10.15902933,19.498699188232422
120190009703822950,0.9703822,10.16039185,18.320899963378906
120190009707412949,0.97074144,10.16039067,18.506999969482422
120190009708302949,0.97083271,10.16038822,18.314800262451172
120190009712102947,0.97121006,10.16038904,18.247900009155273
120190009713812946,0.97138123,10.16038839,18.01409912109375
120190009716342945,0.97163492,10.16038742,19.870800018310547
120190009718532944,0.97185304,10.16038656,18.1742000579834
120190009718722003,0.97187489,10.15959987,20.12310028076172
120190009720571948,0.97205795,10.1595563,20.101999282836914
120190009720572943,0.97205705,10.16038578,17.811800003051758
120190009720672678,0.97206722,10.16016516,19.790000915527344
120190009722272942,0.97222704,10.16038513,19.556100845336914
120190009722412672,0.972242,10.16016001,19.587200164794922
120190009722452033,0.97224516,10.15962758,19.966299057006836
120190009722612173,0.97226174,10.15974427,19.688199996948242
120190009723471999,0.97234787,10.15959895,19.732900619506836
120190009724312667,0.97243152,10.16015564,20.32550048828125
120190009724342508,0.9724343,10.16002331,19.697099685668945
120190009733747385,0.97336328,10.16403021,21.555299758911133
120190009801768868,0.9801766,10.16532338,19.659400939941406
120190009803608626,0.98036005,10.16512172,19.597400665283203
120190009804188771,0.98041806,10.1652422,19.635499954223633
120190009806414801,0.9805683907503888,10.161979376504378,21.499799728393555
120190009811331215,0.98113762,10.15894401,19.150299072265625
120190009811350960,0.98113896,10.1587316,19.24519920349121
120190009811380619,0.98113815,10.15844917,18.760700225830078
120190009831569657,0.98315669,10.16598032,18.59480094909668
120190009831579317,0.98315762,10.16569709,19.150999069213867
120190009831637108,0.9831637,10.16385606,18.57900047302246
120190009831646683,0.98316488,10.16350201,18.371000289916992
120190009831646853,0.98316441,10.16364363,18.34830093383789
120190009831656428,0.98316559,10.16328958,19.356399536132812
120190009831781754,0.98318277,10.15939353,18.513099670410156
120190009832376131,0.98323382,10.16304747,18.38909912109375
120190009832457399,0.9832418,10.16410415,18.478700637817383
120190009832508161,0.98324668,10.16473901,17.861600875854492
120190009832518840,0.98324779,10.16530493,17.62700080871582
120190009832682652,0.98327266,10.16014137,18.321699142456055
120190009832771968,0.98328172,10.15957176,20.168800354003906
120190009832861118,0.98329049,10.15886366,20.49209976196289
120190009833298464,0.98332564,10.16499131,17.662099838256836
120190009834511580,0.98343348,10.15919041,19.136199951171875
120190009852589078,0.98525491,10.1655019,18.76460075378418
120190009856329173,0.98562925,10.16558103,18.848499298095703
120070008451895063,0.84524011,10.06214053,19.626399993896484
120070008454676575,0.84551584,10.06340975,21.314300537109375
120070008479057843,0.84795581,10.0644653,21.5398006439209
120070008555810242,0.85558808,10.05818022,22.51140022277832
120070008631422928,0.86318311,10.06036487,16.470800399780273
120070008648789218,0.8650022732620611,10.06536252175789,20.441999435424805
120070008697266936,0.86982132,10.06394399,21.706600189208984
120070008739763829,0.87398459,10.06113065,20.593599319458008
120070008746743947,0.8747051620722763,10.061211279323445,18.146499633789062
120070008768021152,0.87683376,10.05888083,21.941200256347656
120070008779289443,0.8779512041898946,10.065793712149079,21.56410026550293
120070008791496052,0.8792221938501702,10.062927617092132,19.74169921875
120120010405715241,1.04057549,10.10397002,18.746299743652344
120120010405723714,1.04057286,10.10269521,19.33919906616211
120120010405724022,1.04057579,10.1029514,18.86709976196289
120120010405724272,1.04057295,10.10315963,18.779800415039062
120120010405823108,1.04058203,10.10219041,19.39080047607422
120120010405832884,1.04058313,10.10200363,19.239599227905273
120120010405842710,1.04058431,10.10185851,19.26140022277832
120120010405902373,1.04059062,10.1015779,19.387800216674805
120120010405942141,1.04059431,10.10138434,19.586599349975586
120120010405970905,1.04059769,10.10035426,19.135799407958984
120120010405971332,1.04059772,10.10070975,19.332700729370117
120120010405971725,1.04059725,10.10103734,19.423200607299805
120120010405981154,1.04059884,10.10056202,19.204500198364258
120120010406076278,1.04061143,10.10483454,19.243000030517578
120120010406837788,1.04068775,10.10609281,19.556699752807617
120120010406921181,1.04069246,10.1005841,19.19499969482422
120120010407322140,1.0407322,10.10138352,19.688499450683594
120120010407397383,1.04073925,10.10575237,19.772600173950195
120120010407441722,1.04074425,10.10103524,19.47949981689453
120120010407541331,1.04075488,10.10070908,19.320899963378906
120120010408710894,1.04087194,10.10034498,19.37380027770996
120120010410355592,1.04103574,10.10426004,19.444000244140625
120120010410376244,1.04103799,10.10480346,19.601999282836914
120120010410406733,1.04104088,10.10521056,19.482200622558594
120120010410436908,1.04104336,10.10535645,19.6564998626709
120120010410477294,1.04104732,10.10567866,19.64579963684082
