objID,raMean,decMean,rKronMag
120100008238110161,0.82383401,10.08308119,23.140499114990234
120100008238110161,0.82383401,10.08308119,22.27910041809082
120090008255208440,0.82552028,10.08163332,21.698400497436523
120090008270228343,0.82702232,10.08155254,22.422300338745117
120090008260786117,0.82607122,10.07969815,21.595500946044922
120110008297612887,0.82974955,10.09375698,21.801300048828125
120110008297612887,0.82974955,10.09375698,21.758899688720703
120190008591948721,0.85921054,10.16521676,18.979799270629883
120190008704214433,0.87050109,10.16168326,23.22760009765625
120200008655663430,0.86570831,10.1690507,21.22369956970215
120200008600210760,0.86000579,10.16692948,21.606300354003906
120190008908115460,0.89079992,10.16249192,23.30120086669922
120210008790801832,0.8791311,10.1760624,19.72450065612793
120190008824884879,0.88247998,10.16197393,21.881399154663086
120200008795212731,0.87952167,10.16854212,23.449899673461914
