objID,raMean,decMean,rKronMag
120110009589379252,0.9589373,10.09898413,-999.0
120110009598874513,0.95988526,10.09499886,20.822799682617188
120110009612460062,0.96124739,10.09131148,22.014699935913086
120110009665829733,0.96656778,10.09931674,21.377700805664062
120110009674916588,0.9675295,10.09671604,22.068199157714844
120110009688101547,0.96878716,10.09252864,22.658700942993164
120110009696098711,0.96941552,10.09862386,24.149599075317383
120110009749501195,0.97493995,10.09220142,22.47909927368164
120110009761455951,0.97613548,10.09615949,-999.0
120110009764106625,0.97641417,10.09678831,-999.0
120110009769934964,0.97699337,10.09540501,-999.0
120110009779593833,0.97795911,10.0944608,23.42799949645996
120110009786441149,0.97864052,10.0921688,20.01449966430664
120110009834243212,0.98365446,10.09390654,-999.0
120110009834760292,0.98348742,10.09144768,20.6427001953125
120110009839026245,0.98389727,10.09641244,-999.0
120110009840783852,0.98408523,10.09447762,-999.0
120110009851931606,0.98518454,10.09255288,23.471399307250977
120110009873758053,0.98737965,10.09797726,23.171100616455078
120110009876972726,0.98770151,10.09349804,19.92959976196289
120110009879787102,0.9879782,10.0971297,23.00830078125
120110009890836160,0.98907528,10.09635031,22.922500610351562
120110009951771194,0.99513273,10.09214957,20.724000930786133
120110009972836566,0.99729124,10.09674383,-999.0
120110009979389271,0.9979389,10.09899404,23.047500610351562
120110009988068952,0.9988067,10.09872704,23.095800399780273
120110010001637613,1.00001453,10.09751783,22.0575008392334
120110010024952566,1.00255165,10.09345578,22.915800094604492
120110010041817702,1.00418125,10.09768543,-999.0
120110010060351687,1.00597557,10.09260179,-999.0
120110010074581144,1.00741034,10.0920447,22.86400032043457
120110010107705601,1.01064645,10.0959636,20.859800338745117
120110010139487728,1.01392048,10.09765286,19.56089973449707
120110010189214567,1.01892195,10.0950737,-999.0
120110010213143415,1.02131467,10.09411385,-999.0
120120009073067243,0.90736622,10.10561195,21.564899444580078
120120009199733237,0.91999417,10.10234684,21.65719985961914
120120009240424237,0.92404626,10.10308651,18.90690040588379
120120009321268346,0.93213013,10.10649994,22.19300079345703
120120009331013502,0.93303367,10.10235392,20.009199142456055
120120009346160494,0.93462407,10.0999999,-999.0
120120009362684942,0.93626841,10.10371797,-999.0
120120009363795642,0.93637866,10.10430275,-999.0
120120009368810977,0.93697485,10.10047474,22.491899490356445
120120009401701779,0.94018342,10.10109237,22.868200302124023
120120009428989609,0.94290827,10.1075677,-999.0
120120009434933815,0.94347164,10.10272487,22.89310073852539
120120009495298298,0.94953985,10.10643049,22.542200088500977
120120009502335266,0.9502682,10.10396382,22.87540054321289
120120009514290251,0.95122488,10.09972875,-999.0
120120009525599801,0.95260327,10.10776419,22.525699615478516
120120009529330845,0.9529175,10.10030522,21.125499725341797
120120009581353384,0.95814538,10.10234303,-999.0
120120009673734411,0.96746568,10.10323781,22.463600158691406
120120009697241077,0.96964385,10.10046599,21.230600357055664
120120009708253827,0.97087925,10.10273736,21.742900848388672
120120009847604661,0.98474847,10.10341552,22.39349937438965
120120009887368714,0.98874255,10.10680947,21.09709930419922
120120009906556835,0.99066298,10.10524289,23.590999603271484
120120009926726379,0.99275248,10.10470124,22.009899139404297
120120009932154284,0.993217,10.10307593,23.468299865722656
120120009932848616,0.99327263,10.10671105,21.75670051574707
120120009952004265,0.99518177,10.10309856,22.711200714111328
120120009954169022,0.99543108,10.10706985,19.131500244140625
120120010023403040,1.00235917,10.10213686,23.004100799560547
120120010029525738,1.00295624,10.10440068,23.3174991607666
120120010151967268,1.01523637,10.10558923,15.63539981842041
120120010174819416,1.01745005,10.10737355,20.744800567626953
120120010254840122,1.02547301,10.09965537,22.333999633789062
120120010268977493,1.02691915,10.10577582,16.12820053100586
120120010292844834,1.02928482,10.10362828,23.558399200439453
120120010301191087,1.03011957,10.10050706,22.007200241088867
120120010369149571,1.03691806,10.10757894,22.809799194335938
120120010439138887,1.04367817,10.10713471,22.82699966430664
120120010441409339,1.044256,10.10728099,-999.0
120140010272258963,1.02718612,10.12368132,22.435100555419922
120140010353740301,1.03532933,10.11642794,19.92460060119629
120140010411293628,1.04111339,10.1191877,22.218399047851562
120140010433381831,1.04316908,10.11799328,-999.0
120140010436673813,1.04366799,10.11944569,-999.0
120140010607477348,1.06074794,10.12239118,-999.0
120140010644840344,1.06448492,10.1165699,-999.0
120140010659492824,1.06592225,10.11854715,18.959199905395508
120140010664943601,1.06644815,10.11925564,21.461999893188477
120140010679409440,1.0678648,10.12407928,22.518699645996094
120140010685981261,1.06846644,10.11720423,-999.0
120140010687936550,1.06879355,10.12173058,-999.0
120140010708290783,1.07083522,10.11692143,-999.0
120140010729431661,1.07294356,10.11765185,-999.0
120140010747502234,1.07477276,10.11804045,-999.0
120140010751614881,1.07516175,10.12033414,22.63610076904297
120140010782431905,1.07824366,10.11785593,22.845199584960938
120140010794828366,1.0794826,10.12323894,-999.0
120140010801146324,1.0801112,10.12142898,20.36520004272461
120140010893133467,1.08931413,10.11915687,-999.0
120140010905585894,1.09052406,10.12110161,22.991300582885742
120140010940003212,1.09398121,10.11886237,21.62660026550293
120140011024303529,1.10235939,10.11912598,22.179100036621094
120140011034608315,1.10365412,10.12306987,22.573999404907227
120140011048609901,1.10486155,10.12451778,22.942699432373047
120140011059798105,1.1059792,10.12302184,-999.0
120140011063517590,1.10633602,10.12252195,22.213300704956055
120140011067584269,1.10675894,10.11982323,-999.0
120140011078486946,1.10782966,10.12200745,22.195999145507812
120140011081474604,1.10814838,10.12010421,23.036699295043945
120140011100280096,1.11002895,10.11634765,-999.0
120150008351236826,0.83512774,10.13028829,-999.0
120150008358998543,0.83591275,10.1317194,-999.0
120150008371215380,0.83712065,10.12908309,-999.0
120150008395263010,0.8395249,10.12710404,-999.0
120150008412821134,0.84132778,10.12554278,-999.0
120150008443280740,0.84446735,10.1252107,21.482500076293945
120150008568522061,0.85685945,10.12635066,-999.0
120150008602269253,0.86022608,10.13231095,-999.0
120150008604719548,0.86054274,10.13264451,23.021099090576172
120160010091921768,1.0091492,10.13436533,22.353900909423828
120160010229415685,1.02285304,10.13764835,21.7987003326416
120160010264146848,1.02637364,10.1386121,23.310699462890625
120160010318811537,1.03185657,10.13414717,17.511600494384766
120160010429650999,1.04294493,10.13369739,22.470500946044922
120160010452711730,1.04527162,10.13436853,20.682100296020508
120160010462777331,1.04628982,10.1389448,21.320999145507812
120160010524913921,1.05260077,10.13613063,13.785699844360352
120160010646476898,1.0646138,10.13860111,20.683500289916992
120160010650154740,1.06496989,10.13679297,20.44300079345703
120160010692719244,1.06927211,10.14063747,23.013500213623047
120160010715002058,1.07150047,10.13464796,-999.0
120160010716445414,1.0716037,10.13744477,22.185400009155273
120160010730707389,1.07307854,10.13891048,22.29829978942871
120160010828005543,1.08275116,10.13751374,22.074600219726562
