objID,raMean,decMean,rMeanKronMag
119900009246349801,0.9246308926109308,9.924374183891155,21.57029914855957
119900009324607510,0.9324738276221612,9.922496010704242,21.04640007019043
120100008370430635,0.83720611,10.0835213,18.337200164794922
120100008501726137,0.85016389,10.08804309,16.74880027770996
120100008501823666,0.85017212,10.08598394,16.779600143432617
120100008517307675,0.8517497470220878,10.089328910881797,20.889799118041992
120140008393941803,0.83953809,10.11768231,19.878299713134766
120140008444452268,0.8445022462942748,10.11811317759736,21.614700317382812
120140008495955909,0.84956056,10.12122026,21.4862003326416
120140008500583849,0.85019553,10.11946974,20.899999618530273
119970010662724818,1.06614174,9.97847315,21.852699279785156
119970010665470776,1.0665202518743673,9.97517800048325,19.839399337768555
119970010904994859,1.0904696196215653,9.978587841365497,18.32740020751953
120100009713811959,0.97125347,10.08447982,18.122299194335938
120100009799035929,0.9797863230807979,10.087799364429285,17.762300491333008
120100009811525524,0.98106364,10.08738314,18.493099212646484
120100009811547717,0.98123408,10.08928952,19.554800033569336
120100009815324181,0.9815115,10.08636584,18.59830093383789
120100009815913242,0.98158232,10.08557808,19.019699096679688
120160010249432395,1.02499649,10.13498065,21.24970054626465
120160010318811537,1.0318656490157283,10.134147162957966,17.514699935913086
120160010452711730,1.0452520916820691,10.134377760624181,20.619699478149414
120160010462777331,1.0462838505437644,10.138947473091498,21.193099975585938
120160010524913921,1.0525648430565915,10.136135232650485,13.779000282287598
120160010534624308,1.0532555,10.13668189,17.46339988708496
120090009083898495,0.9083897,10.0816789,18.256999969482422
120090009084008800,0.90853801,10.08208567,18.460399627685547
120090009088038791,0.9088636,10.08194223,19.886999130249023
120090009091299333,0.90912965,10.08237718,18.739299774169922
120090009095197923,0.90951949,10.08120223,18.600900650024414
120090009095298775,0.9095293,10.0819126,18.701499938964844
120090009095329327,0.90953298,10.0823727,18.828100204467773
120090009097177622,0.90954109,10.08085053,18.574499130249023
120090009105447582,0.91065324,10.08084,18.072999954223633
120090009107767329,0.91070987,10.08050452,18.341400146484375
120090009114639183,0.91146322,10.08225291,18.789899826049805
120090009115508517,0.91155017,10.08169737,18.845600128173828
120090009118039245,0.91174405,10.0819694,18.89389991760254
120090009118078514,0.91180707,10.08169543,18.692899703979492
119940010515988644,1.05133457,9.95669515,21.863000869750977
119940010549836274,1.055004582541083,9.954695854907422,21.017799377441406
120090009511496789,0.95114954,10.08025791,17.720800399780273
120090009511654050,0.95098573,10.07782099,19.13800048828125
120090009515396520,0.95138803,10.08011892,17.59749984741211
120090010349918934,1.03504062,10.0821213,20.434999465942383
120090010389734931,1.0390058495663712,10.078644379829683,15.352999687194824
120090010436697227,1.0437252158127233,10.080564728903829,14.85789966583252
120090010436873182,1.04368897,10.0772481,18.17650032043457
120140009995748598,0.99951774,10.12340917,20.74519920349121
120140009997724288,0.99974209,10.11983156,19.516599655151367
120140009998582222,0.99981641,10.11810571,20.84950065612793
120140010001164010,1.00005741,10.11958897,21.511899948120117
120140010001511487,1.00015137,10.11750607,20.72209930419922
120140010001591396,1.00015941,10.11743016,20.768600463867188
120140010003725394,1.00028028,10.12064805,21.64889907836914
120140010003968622,1.0003565,10.12343513,20.826499938964844
120140010004484410,1.00041054,10.11992728,19.21649932861328
120140010004608062,1.00042064,10.12296941,21.24139976501465
120140010659492824,1.0659285859934298,10.118548392343165,18.959699630737305
120140010664943601,1.0664460237096838,10.119256498121036,21.236799240112305
120140010679409440,1.0678628354942685,10.124093554587688,22.40690040588379
119980008740083030,0.8740824836697572,9.985400138697457,20.534500122070312
119980008780679073,0.87810062,9.99044218,19.435100555419922
119980008862328058,0.8862985067599048,9.989569237116054,19.806699752807617
119990009672559718,0.9672595357459303,9.999315281312363,19.88949966430664
119990009724663775,0.9723951370500891,9.994359464925479,21.32830047607422
119990009726279678,0.9726829126663193,9.999242623378258,21.83139991760254
119990009754793120,0.9754489741593423,9.993776803644968,21.784299850463867
119990009897810202,0.9897663604189922,9.991424096744284,21.644100189208984
119990009901514392,0.9901453186781353,9.994895005858716,20.67840003967285
120100009842261152,0.9843920687091882,10.083789582603574,21.42930030822754
120100010344109916,1.0344183,10.09112234,19.114099502563477
120100010344127282,1.03441241,10.08900193,18.804000854492188
120100010344167928,1.03446687,10.08963513,19.593599319458008
120100010346719931,1.03467183,10.09120897,19.16710090637207
120100010346768248,1.03467619,10.0898066,19.544200897216797
120100010346797274,1.03481792,10.08898996,19.468900680541992
120100010346856745,1.03459505,10.088457,19.669099807739258
120160010727567370,1.07281809,10.13895132,21.25200080871582
120160010730707389,1.0730740276400461,10.138907666120888,21.993999481201172
120160010828005543,1.0827467736140524,10.137517829481787,21.929100036621094
120160010927354594,1.0926657225777856,10.136675355713868,21.26689910888672
120160010968196334,1.096799569884884,10.138135714128227,16.529399871826172
120170008419388124,0.8420255261600698,10.147987835163454,21.7406005859375
120170008426070364,0.8426821064491923,10.14158025259293,21.147300720214844
120170008436245812,0.8436676404890221,10.146115866593556,18.944799423217773
120040008661106943,0.8661469278537889,10.03870761018596,18.612600326538086
120040008844086757,0.8844281584535436,10.03858902404942,21.620500564575195
120040008863648704,0.88636823,10.04024921,21.731300354003906
120040008879577290,0.88797848,10.03901607,17.63949966430664
120040008890571223,0.8890822742162489,10.03392925086555,18.291500091552734
120040008934573828,0.8935083177544035,10.036059249217221,21.306800842285156
120110009086676359,0.9088290133082746,10.096654107418289,19.01799964904785
120110009108996186,0.91083667,10.09661676,18.724000930786133
120110009118179324,0.91201868,10.09900523,21.250099182128906
120110009122568502,0.9122786619626887,10.098321381613573,20.065200805664062
120110009124457983,0.91243239,10.09795058,19.1742000579834
120190009991680491,0.9991546608179207,10.1582449452426,21.20159912109375
120190010054057272,1.00538909,10.16397833,19.485599517822266
120190010078278093,1.00782927,10.16467526,19.541200637817383
120190010123477814,1.01222398,10.16437462,20.65290069580078
120190010144748328,1.01436113,10.16479082,20.58769989013672
120070008927069780,0.8927649074593712,10.066052981991852,15.791000366210938
120070008968107929,0.89682403,10.06455287,20.979799270629883
120070008979946876,0.8980065305548961,10.063642276646869,19.271400451660156
120070008983459275,0.8983909352392552,10.065623842461392,21.542699813842773
120070009005666336,0.90056391,10.06326406,21.28529930114746
120070009158902760,0.9158640032137115,10.060210467755303,20.49959945678711
120070009188921226,0.9188681134954869,10.058929968357534,21.692699432373047
120070009243575792,0.9243439023573545,10.062709572185014,21.590599060058594
120070009253837606,0.9253414961683746,10.064279857795006,21.516199111938477
120070009288650565,0.928878045236389,10.058379490120954,21.154800415039062
120070009314858944,0.9314730355040551,10.065347775255962,20.72610092163086
120070009338726219,0.9338310633701588,10.063098430534646,21.402799606323242
120120009887368714,0.9887390794451637,10.106811697843067,21.27050018310547
120120009926726379,0.99275248,10.10470124,21.75480079650879
120120009935888604,0.99363726,10.10664642,21.570499420166016
120120009937988298,0.9936750967908984,10.106511934769511,21.179100036621094
120120009952004265,0.9951783620047796,10.103099961706864,22.01099967956543
120120009954169022,0.9954272912909014,10.107070581548554,19.171100616455078
120240009268703901,0.9269082806716773,10.202892645980027,21.303300857543945
120240009287699267,0.9287875607584293,10.207301823946171,22.000999450683594
120240009304944959,0.9305127722914204,10.203708561442511,19.480199813842773
120240009341818570,0.9342176448363994,10.206739234080194,19.943899154663086
120240009344818922,0.9344735045713698,10.20690846043078,20.0939998626709
120240009374104411,0.93741058,10.20327567,18.309499740600586
120240009374566398,0.93745622,10.20493114,19.869699478149414
120240009374573644,0.93719289,10.20267823,18.14189910888672
120240009374593195,0.93719298,10.20225542,18.004899978637695
120240009374804043,0.93748005,10.20296899,20.02239990234375
120240009375296084,0.93752975,10.20466991,19.886999130249023
120240009375344610,0.93753432,10.20344158,19.860300064086914
120240009375375629,0.93753733,10.20429042,20.031700134277344
120240009388971973,0.93883979,10.20125921,20.125900268554688
120110009653311969,0.96533053,10.09289983,20.6653995513916
120110009665829733,0.9665659660081554,10.099317904033436,21.35420036315918
120110009670892121,0.96708914,10.09303425,18.207399368286133
120180009522837195,0.9522902,10.1555484,19.0216007232666
120180009551673514,0.95513824,10.15239757,20.5669002532959
120180009564000892,0.95640055,10.15030285,18.363800048828125
120060009007768001,0.90077417,10.05625997,20.87299919128418
120060009010828253,0.9010993895185836,10.056457979707343,21.51799964904785
120060009136225842,0.9136476232789316,10.05451061378634,21.46030044555664
120060009165341879,0.9165574836075474,10.05130689930554,21.729999542236328
120060009229489652,0.92285281,10.05756322,20.493999481201172
120060009292090659,0.9292881624652605,10.050078916454499,21.48819923400879
120120008994854280,0.89951784,10.10316905,20.198200225830078
120120009038352515,0.90379367,10.10157364,21.507099151611328
120120009051562006,0.9051216654818188,10.101190762854035,21.444000244140625
120120009073067243,0.9073624846140292,10.105619157570592,21.375999450683594
120120009074927617,0.9074817936046339,10.105805700190942,21.300899505615234
120120009076277257,0.90764906,10.10562085,20.990100860595703
120230009034979925,0.90329983,10.19955036,18.445899963378906
120230009040278918,0.90401201,10.19851997,19.324399948120117
120230009043006811,0.9042882801771488,10.196955967466366,21.41069984436035
120230009045239721,0.9043670350184072,10.199389535980863,21.931400299072266
120230009051667384,0.9051797517157796,10.197396077259137,19.966299057006836
120140009060974619,0.90603547,10.12007187,21.728500366210938
120140009078395532,0.90778486,10.12082033,22.00320053100586
120140009103540496,0.9103612671704543,10.11670494606589,21.679800033569336
120140009152829718,0.91537855,10.12413487,19.36680030822754
120140009210207502,0.921005659023596,10.122515863946102,21.665700912475586
120140009216786249,0.9217366707972466,10.121478116109245,21.094999313354492
120140009241066445,0.92412431,10.12161316,20.48259925842285
120140009251191748,0.92507208,10.1177269,20.074499130249023
120140009270672115,0.92695427,10.11797208,20.8174991607666
120140009305892948,0.93058619,10.11862923,19.72089958190918
120140009307990851,0.93082601,10.11694114,20.640499114990234
120140009313628636,0.9313659065857122,10.123446009177064,20.52079963684082
120140009317824473,0.931787981487036,10.120007898510227,20.36750030517578
119950009482915213,0.9482890033840291,9.962210728529309,15.826800346374512
119950009508505580,0.9508328456527166,9.96253194814825,20.63279914855957
119950009564613827,0.9564495827715407,9.961080302567659,21.55120086669922
119950009588628192,0.9588333287363974,9.964676423332037,20.95490074157715
119950009716805419,0.971671801892841,9.962389466188313,19.61400032043457
119950009719673825,0.9719597440277287,9.961049224000917,15.704000473022461
119950009796860560,0.9796773120638493,9.958327828257895,21.061899185180664
120100009169007423,0.91690054,10.08911913,18.201499938964844
120100009169079881,0.91690732,10.09116759,18.805200576782227
120100009169105934,0.9169101,10.08787851,18.209199905395508
120100009169129108,0.91691283,10.09052365,18.551599502563477
120100009169145467,0.91691496,10.08748945,18.144399642944336
120100009171945931,0.91719429,10.08787616,18.250600814819336
120100009172977446,0.91729706,10.08913839,18.538700103759766
120100009173398248,0.9173397,10.08980637,18.381200790405273
120100009175835934,0.91768644,10.08819879,18.100400924682617
120100009176098779,0.91760937,10.09024885,18.498199462890625
120100009176139137,0.91761311,10.09054721,18.589799880981445
