OBJNAME,RA,DEC,EQX,MAG,band,PCODE,LIST,SEL?,PA
3734372349,01:09:29.621,+32:58:35.16,2000.0,21.61,r,45,1,0,65
4265133596,01:09:42.361,+32:58:39.01,2000.0,20.16,r,3,1,0,65
4830587349,01:09:55.948,+32:58:50.41,2000.0,20.59,r,58,1,0,65
4932200058,01:09:58.374,+32:58:28.44,2000.0,21.76,r,62,1,0,65
4982005482,01:09:59.574,+32:58:44.27,2000.0,21.86,r,1728,1,0,65
5364442690,01:10:08.757,+32:58:36.45,2000.0,21.53,r,13,1,0,65
3449912657,01:09:22.784,+33:11:36.34,2000.0,21.43,r,1050,1,0,65
3518124353,01:09:24.417,+33:11:41.03,2000.0,19.96,r,17,1,0,65
4073822609,01:09:37.777,+33:11:35.67,2000.0,20.15,r,17,1,0,65
4168912686,01:09:40.011,+33:11:36.63,2000.0,21.47,r,1880,1,0,65
4188233535,01:09:40.520,+33:11:38.67,2000.0,21.40,r,1228,1,0,65
4249003032,01:09:41.994,+33:11:37.15,2000.0,21.61,r,605,1,0,65
2545302587,01:09:01.086,+32:59:05.95,2000.0,21.13,r,70,1,0,65
2826484026,01:09:07.804,+32:59:10.28,2000.0,20.52,r,945,1,0,65
3253688601,01:09:18.076,+32:59:23.89,2000.0,22.44,r,636,1,0,65
3298076476,01:09:19.155,+32:59:17.72,2000.0,20.60,r,3861,1,0,65
3804083934,01:09:31.304,+32:59:10.21,2000.0,21.04,r,139,1,0,65
3843251355,01:09:32.263,+32:59:02.17,2000.0,21.70,r,50,1,0,65
3910677099,01:09:33.863,+32:59:19.46,2000.0,21.19,r,1077,1,0,65
4120692540,01:09:38.889,+32:59:05.83,2000.0,21.69,r,382,1,0,65
2770446591,01:09:06.509,+32:59:47.89,2000.0,21.27,r,220,1,0,65
2946037582,01:09:10.703,+32:59:51.01,2000.0,22.33,r,361,1,0,65
3228512116,01:09:17.483,+32:59:34.68,2000.0,20.95,r,47,1,0,65
3310362844,01:09:19.427,+32:59:36.94,2000.0,20.95,r,2006,1,0,65
3847669117,01:09:32.329,+32:59:55.68,2000.0,21.91,r,791,1,0,65
4050444095,01:09:37.182,+32:59:40.32,2000.0,21.41,r,290,1,0,65
4057692801,01:09:37.379,+32:59:36.20,2000.0,20.82,r,482,1,0,65
4288877173,01:09:42.918,+32:59:49.74,2000.0,21.04,r,489,1,0,65
4305241808,01:09:43.322,+32:59:33.31,2000.0,20.79,r,937,1,0,65
4384413514,01:09:45.213,+32:59:38.66,2000.0,21.85,r,424,1,0,65
4524130392,01:09:48.583,+32:59:29.43,2000.0,21.49,r,702,1,0,65
4899256020,01:09:57.559,+32:59:46.20,2000.0,22.08,r,716,1,0,65
5263371275,01:10:06.322,+32:59:31.74,2000.0,21.34,r,478,1,0,65
5276183190,01:10:06.650,+32:59:37.67,2000.0,21.14,r,235,1,0,65
5336936077,01:10:08.090,+32:59:46.41,2000.0,21.93,r,88,1,0,65
2241820373,01:08:53.789,+32:59:59.51,2000.0,21.55,r,123,1,0,65
2289362227,01:08:54.989,+33:00:05.31,2000.0,21.74,r,532,1,0,65
3437419190,01:09:22.488,+33:00:25.77,2000.0,21.42,r,732,1,0,65
3473519221,01:09:23.359,+33:00:25.82,2000.0,22.01,r,151,1,0,65
3572389400,01:09:25.703,+33:00:26.50,2000.0,21.56,r,459,1,0,65
3585650574,01:09:26.047,+32:59:59.80,2000.0,21.16,r,17,1,0,65
4209331655,01:09:41.015,+33:00:03.16,2000.0,21.84,r,492,1,0,65
4238516301,01:09:41.711,+33:00:16.58,2000.0,20.83,r,19,1,0,65
4885766847,01:09:57.247,+33:00:18.61,2000.0,21.56,r,1315,1,0,65
5349841756,01:10:08.399,+33:00:03.61,2000.0,22.01,r,498,1,0,65
5422229964,01:10:10.130,+33:00:28.23,2000.0,21.56,r,469,1,0,65
5458079373,01:10:11.003,+33:00:26.04,2000.0,21.97,r,48,1,0,65
5470310304,01:10:11.290,+32:59:59.20,2000.0,20.78,r,858,1,0,65
5523478573,01:10:12.584,+33:00:24.07,2000.0,21.60,r,297,1,0,65
2287460440,01:08:54.926,+33:00:29.16,2000.0,21.08,r,1924,1,0,65
4953329409,01:09:58.872,+33:00:56.12,2000.0,21.84,r,395,1,0,65
5025776855,01:10:00.619,+33:00:48.87,2000.0,21.61,r,1294,1,0,65
5535506112,01:10:12.856,+33:00:46.73,2000.0,21.10,r,1660,1,0,65
2226040134,01:08:53.424,+33:00:58.77,2000.0,21.74,r,557,1,0,65
2387600553,01:08:57.301,+33:00:59.85,2000.0,21.65,r,444,1,0,65
3212513878,01:09:17.099,+33:01:09.94,2000.0,19.89,r,544,1,0,65
3230188747,01:09:17.517,+33:01:24.17,2000.0,21.63,r,50,1,0,65
3339432219,01:09:20.165,+33:01:04.57,2000.0,22.09,r,2906,1,0,65
3363467186,01:09:20.714,+33:01:19.70,2000.0,20.71,r,935,1,0,65
3387227640,01:09:21.294,+33:01:21.21,2000.0,22.28,r,1,1,0,65
3389915761,01:09:21.365,+33:01:15.54,2000.0,21.71,r,1018,1,0,65
3432452396,01:09:22.358,+33:01:05.08,2000.0,21.40,r,2,1,0,65
3447571087,01:09:22.751,+33:01:01.62,2000.0,20.42,r,150,1,0,65
3498733501,01:09:23.963,+33:01:08.60,2000.0,21.04,r,4312,1,0,65
3534238489,01:09:24.826,+33:01:23.68,2000.0,21.40,r,2035,1,0,65
3606305832,01:09:26.603,+33:01:15.88,2000.0,20.88,r,245,1,0,65
3712548725,01:09:29.153,+33:01:24.54,2000.0,21.29,r,2929,1,0,65
3812081816,01:09:31.499,+33:01:03.59,2000.0,21.98,r,745,1,0,65
4010111712,01:09:36.263,+33:01:03.26,2000.0,21.64,r,843,1,0,65
5175848317,01:10:04.239,+33:01:23.62,2000.0,21.15,r,230,1,0,65
5187436108,01:10:04.507,+33:01:16.74,2000.0,21.47,r,718,1,0,65
5211298113,01:10:05.077,+33:01:22.97,2000.0,21.56,r,1158,1,0,65
5227224899,01:10:05.443,+33:01:13.26,2000.0,21.32,r,410,1,0,65
5249839439,01:10:05.996,+33:01:26.65,2000.0,21.39,r,381,1,0,65
5269154761,01:10:06.462,+33:01:12.61,2000.0,20.95,r,1065,1,0,65
5282483434,01:10:06.778,+33:01:08.59,2000.0,21.92,r,366,1,0,65
5639888356,01:10:15.364,+33:01:23.13,2000.0,21.79,r,769,1,0,65
2842070500,01:09:08.209,+33:01:29.71,2000.0,19.79,r,175,1,0,65
2860149163,01:09:08.643,+33:01:55.73,2000.0,21.48,r,276,1,0,65
3029393782,01:09:12.722,+33:01:39.56,2000.0,21.44,r,283,1,0,65
3198773856,01:09:16.755,+33:01:40.38,2000.0,21.63,r,1021,1,0,65
4891421539,01:09:57.391,+33:01:32.98,2000.0,21.51,r,1040,1,0,65
4924759683,01:09:58.204,+33:01:57.51,2000.0,21.93,r,22,1,0,65
5036841048,01:10:00.904,+33:01:32.02,2000.0,22.17,r,1243,1,0,65
5414339733,01:10:09.956,+33:01:57.39,2000.0,21.43,r,857,1,0,65
