OBJNAME,RA,DEC,EQX,MAG,band,PCODE,LIST,SEL?,PA
3282581869,23:21:18.796,+29:17:33.92,2000.0,21.45,r,3584,1,1,87
3306473159,23:21:19.365,+29:17:37.46,2000.0,20.76,r,1259,1,1,87
3364053776,23:21:20.742,+29:17:39.92,2000.0,20.85,r,2066,1,1,87
4054298651,23:21:37.302,+29:17:54.58,2000.0,21.27,r,1103,1,1,87
2933393391,23:21:10.389,+29:18:08.59,2000.0,21.17,r,524,1,1,87
3366273291,23:21:20.809,+29:18:08.15,2000.0,21.22,r,1993,1,1,87
3521891723,23:21:24.538,+29:18:03.73,2000.0,21.92,r,395,1,1,87
3349271178,23:21:20.379,+29:18:31.55,2000.0,21.51,r,2409,1,1,87
3699004241,23:21:28.757,+29:18:41.56,2000.0,21.47,r,1116,1,1,87
3705746867,23:21:28.929,+29:18:48.74,2000.0,21.80,r,1314,1,1,87
3750148548,23:21:30.024,+29:18:54.06,2000.0,21.66,r,314,1,1,87
3514152799,23:21:24.333,+29:19:06.61,2000.0,21.87,r,5,1,1,87
3872144351,23:21:32.931,+29:19:11.37,2000.0,20.85,r,4733,1,1,87
1881907512,23:20:45.159,+29:06:50.78,2000.0,20.67,r,530,1,1,87
1809270231,23:20:43.410,+29:06:59.09,2000.0,21.15,r,2715,1,1,87
2067547683,23:20:49.618,+29:07:21.66,2000.0,21.35,r,1391,1,1,87
