objID,uniquePspsOBid,raMean,decMean,l,b,class,prob_Galaxy,prob_Star,prob_QSO,extrapolation_Class,cellDistance_Class,cellID_Class,z_phot,z_photErr,z_phot0,extrapolation_Photoz,cellDistance_Photoz,cellID_Photoz
109490347011043196,930496000045996,34.70107178,1.2439004,162.983245303169,-54.6871332767759,GALAXY,0.9885881,0.0014478301,0.009964081,0,0.246292350085371,1815,0.478531450033188,0.153725646104401,0.4683775,0,0.250385811892863,8601
109490347073102040,930496000046898,34.70732208,1.24299607,162.993001830153,-54.6842946949421,GALAXY,0.92970526,0.0005458566,0.06974884,0,0.618614615301548,2139,0.742274016141891,0.3044999517276,0.7317029,0,0.664614948266326,5141
109490347109364828,930496000047343,34.71100888,1.24533646,162.99590787923,-54.6802646754212,GALAXY,0.97766656,0.009273068,0.013060409,1,4.59205366905703,3146,0.668267130851746,0.105693970590066,0.67338216,1,7.5518287428253,2589
109490347115546790,930496000047424,34.71157191,1.24699381,162.995063351322,-54.6785838245162,UNSURE,0.35698286,0.35223645,0.2907807,1,27.0205255864347,10792,-999,-999,-999,-999,-999,-999
109490347163622182,930496000093526,34.71637256,1.24312239,163.005703673963,-54.679006372904,GALAXY,0.9604829,0.017683381,0.021833662,1,11.2806358514443,8099,0.5982266664505,0.104579342461908,0.5927257,1,12.1388181977493,303
109490347166882199,930496000048105,34.71662467,1.24297137,163.00621063283,-54.6789856853986,GALAXY,0.9702766,0.017659148,0.012064231,0,0.680451343727933,11249,0.603810846805573,0.0189834705465528,0.60566676,1,1.36134443686569,149
109490347197092982,930496000048485,34.71966597,1.2437845,163.009714201167,-54.6765767473949,GALAXY,0.9991148,0.0003186452,0.00056656246,0,0.264448253672893,4984,0.0644812136888504,0.0156826927212565,0.065968126,0,0.202276519039028,4416
109490347207025575,930496000048601,34.72089994,1.24590458,163.009361161663,-54.6741323592818,GALAXY,0.94960284,0.004002868,0.04639429,0,1.26985031215574,492,2.33882999420166,2.46315617573621,3.8011894,0,1.24382665934258,10826
109490347212682650,930496000048688,34.72129846,1.2434907,163.012318545517,-54.6758820625879,UNSURE,0.04047139,0.39639923,0.56312937,0,0.370416803814073,2732,-999,-999,-999,-999,-999,-999
109490347232745237,930496000048960,34.72330228,1.24566816,163.01299919367,-54.6729495144885,GALAXY,0.98353416,0.0021583568,0.0143074235,0,0.338282861618355,2565,0.407922029495239,0.147503417205984,0.48755634,0,0.337530270272508,6360
109490347245881219,930496000049154,34.72467044,1.24234204,163.01823478001,-54.674890930464,GALAXY,0.9758479,0.0060142833,0.018137867,1,3.81681502249536,4944,0.607808232307434,0.0551857629237134,0.5668978,1,4.83125151492459,1959
109490347249811421,930496000093666,34.72498189,1.24248681,163.01853250826,-54.674593814888,GALAXY,0.9257918,0.0016524724,0.072555676,1,13.0489723866265,4474,0.733261376619339,0.215017886394978,0.72892046,1,12.4843662402498,26
