objID,raMean,decMean,rMeanKronMag,nDetections
147890173815027694,17.38152339,33.24758933,-999.0,21
147890173828960742,17.38286717,33.24175057,21.918100357055664,7
147890173840541533,17.38407766,33.24246527,19.637800216674805,55
147890173857761326,17.3857905,33.24230833,-999.0,5
147810174404897850,17.44038076,33.18109269,21.135299682617188,30
147810174168421901,17.41686178,33.17609661,20.60650062561035,2
147800174175697298,17.41745672,33.17232954,-999.0,2
147810174163180828,17.4162781,33.17507558,-999.0,3
147800174122637103,17.41227756,33.1720934,20.199100494384766,51
147820174166013888,17.41661697,33.18605904,21.631000518798828,2
147820174120435477,17.41188999,33.18727974,-999.0,2
147820174137122995,17.41365802,33.18525918,21.562999725341797,2
147810174177467778,17.41771363,33.18099563,21.77680015563965,36
147810174047222465,17.4047342,33.17654105,20.97209930419922,42
147810174025939888,17.40255569,33.18271657,20.832500457763672,34
147840174220559773,17.42198405,33.20767827,-999.0,2
147840174251728251,17.42521291,33.20638812,-999.0,6
147840174236320498,17.42357423,33.19990445,21.947200775146484,6
147840174038629280,17.40385734,33.20724129,18.69379997253418,50
147840174077573756,17.40778009,33.20269285,21.729799270629883,2
147840174059955797,17.40587103,33.20423623,21.893800735473633,11
147840174072117231,17.40710426,33.2055294,-999.0,5
147440175913395211,17.59138393,32.87051502,21.84429931640625,2
147430175955639422,17.59562012,32.86568286,21.068599700927734,14
147460175882501932,17.58828071,32.88444384,21.554899215698242,50
147440176084475768,17.60849584,32.87096819,19.64590072631836,51
147450176133203733,17.61333443,32.87770446,-999.0,4
147450176069687537,17.60697799,32.88074397,22.171199798583984,15
147470175343449018,17.53435592,32.89868233,14.772500038146973,59
147470175411958605,17.54117967,32.89837309,-999.0,5
147460175315155360,17.53148689,32.88728253,-999.0,9
147460175504618478,17.55051745,32.88990074,21.62540054321289,21
147460175476054037,17.54758764,32.88625861,-999.0,2
147460175457877769,17.54582088,32.88930984,19.154499053955078,57
147470175391680112,17.53923745,32.89130423,22.065099716186523,8
147430175327895164,17.53273915,32.86219727,20.72450065612793,2
147890172393642052,17.239331,33.24289182,20.3075008392334,34
147890172367753758,17.23677929,33.24437166,22.043699264526367,10
147870172403706823,17.2404029,33.23025705,21.213600158691406,33
147870172428005288,17.24294655,33.22883575,19.953399658203125,37
147870172431295138,17.24296839,33.22881696,19.978700637817383,6
147870172407178275,17.24070873,33.23141671,-999.0,2
147840172531966309,17.25320642,33.2048756,-999.0,2
147840172529535730,17.25297077,33.20436911,-999.0,2
147850172442323640,17.24429349,33.21087166,20.89189910888672,32
147860172303862481,17.23034091,33.21814222,20.693300247192383,19
147840172339795258,17.23401062,33.20391263,18.572500228881836,38
147850172340922355,17.23413216,33.209816,21.145599365234375,23
147850172389427617,17.23896369,33.21408631,21.1382999420166,21
147870172071760691,17.20715489,33.22508585,19.493900299072266,41
147870172283020767,17.22829798,33.22515791,21.34510040283203,4
147870172220327254,17.22204143,33.23055872,19.744199752807617,38
147780172019425747,17.20207697,33.15432375,-999.0,4
147780172023433185,17.20228722,33.15210383,18.68600082397461,55
147740172374527729,17.23746649,33.12263628,-999.0,3
147740172286488134,17.22874437,33.12293475,-999.0,2
147760172151033318,17.21512844,33.13553402,20.518999099731445,4
147750172216707156,17.22171195,33.13040877,20.598100662231445,39
147750172221426900,17.2221408,33.13030826,-999.0,3
147760172270002140,17.22708641,33.13460295,21.582199096679688,2
147760172208976708,17.22090166,33.13843109,19.79599952697754,46
147760172230057418,17.22299052,33.13902521,16.693199157714844,45
147770172148095496,17.21479636,33.14570007,22.54599952697754,3
147770172179941394,17.21806224,33.14249777,20.334699630737305,10
147770172180811736,17.2180504,33.14259218,20.403499603271484,22
147760172383365916,17.23841048,33.13778095,-999.0,5
147770172356680777,17.23570617,33.14181538,13.934499740600586,53
147770172334113020,17.23334893,33.14368508,20.09950065612793,39
147760172322497084,17.232213,33.13875498,-999.0,3
147780172192877670,17.21927534,33.15584861,-999.0,2
147770172243808076,17.22430612,33.14793212,-999.0,12
147770172278897803,17.22795418,33.14768192,21.630699157714844,35
