OBJNAME,RA,DEC,EQX,MAG,band,PCODE,LIST,SEL?,PA
8710437073,00:19:29.055,+03:42:49.79,2000.0,19.53,r,598,1,1,-48
8720265025,00:19:29.288,+03:42:43.72,2000.0,20.77,r,164,1,1,-48
8945351878,00:19:34.707,+03:34:34.27,2000.0,22.02,r,27,1,1,-48
9090946352,00:19:38.173,+03:34:47.90,2000.0,20.43,r,251,1,1,-48
9155709737,00:19:39.742,+03:34:57.81,2000.0,19.95,r,764,1,1,-48
9407271187,00:19:45.771,+03:34:32.12,2000.0,20.49,r,192,1,1,-48
8560926456,00:19:25.439,+03:43:18.15,2000.0,21.45,r,8,1,1,-48
8586120308,00:19:26.078,+03:42:59.59,2000.0,19.04,r,639,1,1,-48
8700084008,00:19:28.811,+03:43:10.80,2000.0,19.49,r,370,1,1,-48
8885552529,00:19:33.256,+03:35:06.23,2000.0,19.93,r,627,1,1,-48
9032518629,00:19:36.775,+03:35:24.49,2000.0,21.65,r,65,1,1,-48
9198008334,00:19:40.759,+03:35:23.60,2000.0,19.16,r,698,1,1,-48
9219133614,00:19:41.259,+03:35:09.66,2000.0,21.36,r,27,1,1,-48
8878231792,00:19:33.080,+03:43:33.95,2000.0,20.46,r,527,1,1,-48
8945658755,00:19:34.707,+03:43:54.92,2000.0,21.64,r,75,1,1,-48
9034907386,00:19:36.851,+03:43:51.29,2000.0,22.20,r,1,1,1,-48
8879582091,00:19:33.137,+03:35:34.88,2000.0,21.07,r,42,1,1,-48
8926495072,00:19:34.243,+03:35:43.78,2000.0,20.74,r,14,1,1,-48
9257373741,00:19:42.177,+03:35:39.84,2000.0,19.25,r,1124,1,1,-48
9161923352,00:19:39.892,+03:44:08.69,2000.0,19.46,r,892,1,1,-48
9248568898,00:19:41.973,+03:44:25.04,2000.0,21.59,r,3,1,1,-48
9077986399,00:19:37.872,+03:36:17.77,2000.0,20.92,r,158,1,1,-48
9110724332,00:19:38.660,+03:36:11.63,2000.0,19.85,r,349,1,1,-48
9158041577,00:19:39.796,+03:36:03.28,2000.0,19.95,r,679,1,1,-48
9244110566,00:19:41.864,+03:36:00.30,2000.0,19.81,r,768,1,1,-48
8989101458,00:19:35.739,+03:44:33.07,2000.0,21.14,r,102,1,1,-48
9060317679,00:19:37.451,+03:36:51.63,2000.0,19.38,r,362,1,1,-48
8912306352,00:19:33.906,+03:45:17.76,2000.0,20.67,r,370,1,1,-48
9204584262,00:19:40.923,+03:45:11.44,2000.0,20.94,r,139,1,1,-48
8908223623,00:19:33.807,+03:37:09.93,2000.0,21.27,r,162,1,1,-48
9092349493,00:19:38.211,+03:37:27.11,2000.0,19.80,r,944,1,1,-48
9136753451,00:19:39.294,+03:46:09.29,2000.0,21.30,r,27,1,1,-48
9023166518,00:19:36.549,+03:37:48.04,2000.0,18.89,r,1266,1,1,-48
9112544327,00:19:38.713,+03:37:41.40,2000.0,21.08,r,52,1,1,-48
9462383681,00:19:47.094,+03:30:39.81,2000.0,20.88,r,190,1,1,-48
9197994886,00:19:40.761,+03:46:43.00,2000.0,21.69,r,15,1,1,-48
9224110419,00:19:41.401,+03:46:29.98,2000.0,21.41,r,88,1,1,-48
8938128817,00:19:34.520,+03:38:25.05,2000.0,19.98,r,393,1,1,-48
9172880655,00:19:40.152,+03:38:00.56,2000.0,20.13,r,342,1,1,-48
9240356800,00:19:41.769,+03:38:19.06,2000.0,19.66,r,1002,1,1,-48
8899823143,00:19:33.609,+03:38:38.11,2000.0,20.11,r,227,1,1,-48
9032319362,00:19:36.781,+03:38:56.65,2000.0,21.80,r,63,1,1,-48
