objID,raMean,decMean,rMeanKronMag,nDetections
143093501576701430,350.15767442,29.24236073,21.302200317382812,38
143043501151503419,350.11523077,29.20244133,19.70359992980957,51
143053501103542022,350.1103892,29.20960611,21.71969985961914,14
143073501160162681,350.11602128,29.22675729,20.015499114990234,46
143073501143651408,350.11442612,29.22570302,21.168800354003906,32
143073503242578445,350.32426676,29.23166087,21.514999389648438,14
143073503306539824,350.33067244,29.23271277,21.997400283813477,50
143013503316026257,350.33158229,29.17976278,-999.0,15
143013503220290417,350.32203757,29.17486686,19.40760040283203,46
143033503573976196,350.35741333,29.19634063,20.54599952697754,59
143033503418323230,350.34183432,29.19386913,15.477100372314453,58
142953501591956469,350.15920658,29.12991716,21.36319923400879,39
142963501690921171,350.16909724,29.13383782,18.220300674438477,69
142953501740104562,350.17398567,29.12836346,21.946699142456055,30
142973501805762366,350.18058068,29.1431625,19.066099166870117,71
142963501709834434,350.1709952,29.13650469,21.004600524902344,16
143113503559635948,350.35596626,29.2628081,18.289499282836914,62
143113503483393807,350.3483488,29.26103901,21.662599563598633,34
143123503334941219,350.33348976,29.26718181,21.176799774169922,53
143103503442355391,350.34424639,29.2540282,21.72010040283203,44
143103503395648145,350.33969804,29.25631444,21.116899490356445,57
143103503406367765,350.34067294,29.25598747,20.423900604248047,60
143103503408855126,350.34089112,29.2537879,20.98859977722168,51
143103503379639805,350.33803588,29.25776127,-999.0,11
143103503456229003,350.34567073,29.25703885,21.491600036621094,29
143113503455320655,350.34554165,29.25837633,20.975900650024414,48
143073502940880446,350.29398298,29.22489421,-999.0,25
143043502891640039,350.28915899,29.19955026,19.399599075317383,60
143043502865672038,350.28657133,29.20121081,17.3927001953125,60
143043502883853842,350.28846647,29.20268633,21.940200805664062,25
143143502848865866,350.2849026,29.28771887,19.59819984436035,65
143143502512731873,350.25110989,29.2844707,21.52829933166504,28
143143502569565262,350.25698348,29.28722338,17.557300567626953,66
143023504467409629,350.44675441,29.19088232,20.038999557495117,62
143023504303671290,350.43040929,29.18395407,21.4325008392334,39
143013504491928953,350.44918351,29.18198101,21.55430030822754,45
142843503499744336,350.34994163,29.03648224,21.368799209594727,35
142883502909350411,350.29095381,29.06653292,20.678699493408203,63
142873502882119375,350.28821983,29.06567447,22.13159942626953,29
142873502854868425,350.28548598,29.06484725,21.222200393676758,52
142873502817429576,350.28170084,29.06580767,-999.0,11
142843502867765055,350.28674706,29.03701799,22.13610076904297,24
142853502925465452,350.29245446,29.04568758,-999.0,14
142863502768450613,350.27687333,29.05004754,20.44890022277832,20
142853502798564016,350.2798628,29.04454164,21.13920021057129,46
142853502805254744,350.2804939,29.04512023,21.685199737548828,40
142853502822558103,350.28226754,29.04795929,21.861299514770508,19
142853502768827114,350.2768666,29.04711357,20.2052001953125,49
143133504598233771,350.45982808,29.27767244,18.669700622558594,60
143173504595703538,350.45956484,29.31080705,21.890899658203125,14
143173504558445290,350.45588048,29.31219291,-999.0,22
143143504215456369,350.42156843,29.28817995,21.635400772094727,41
143143504333263509,350.43335845,29.28580635,20.19659996032715,60
143073501568550290,350.15682789,29.22478614,22.415300369262695,24
143063501689067603,350.1689372,29.22252076,20.785900115966797,39
143063501636722223,350.16369301,29.21805576,-999.0,15
143003501678219613,350.16785649,29.17418149,-999.0,35
143023501690524511,350.16911395,29.18664611,21.22800064086914,34
143273501869320826,350.18698335,29.39187832,21.06439971923828,54
143263501983539371,350.19833867,29.39065375,20.437700271606445,66
143023502906379516,350.29059445,29.1907326,20.92609977722168,37
143043502993071092,350.29932136,29.20041991,21.45199966430664,44
142853501864667911,350.18647063,29.04776653,21.037200927734375,54
142853501822497649,350.18225695,29.04769092,21.181499481201172,23
142843502137717569,350.21375612,29.039161,21.59950065612793,41
142863502131490087,350.2131459,29.04958976,18.997600555419922,67
143113503265998789,350.32660266,29.26517731,18.38450050354004,71
142973504034971005,350.40347819,29.1420768,21.49020004272461,19
142973504060856990,350.40606899,29.14695216,21.644899368286133,28
142963503838266024,350.38383273,29.13783718,22.07979965209961,21
142963503789259496,350.37893349,29.14074516,16.253599166870117,55
143153503369706624,350.33698933,29.29672087,20.14310073852539,41
143163503385610474,350.33855322,29.29993564,20.194000244140625,49
143163503307491809,350.33076528,29.30103852,18.890300750732422,52
143153503340747212,350.33409707,29.29717492,21.579999923706055,19
143163503365337877,350.33656208,29.30605657,17.773799896240234,58
143163503366273291,350.33670443,29.30226447,21.22209930419922,18
143123500802534604,350.08028351,29.27004353,18.382600784301758,67
143123500814406168,350.08147551,29.27135836,19.624500274658203,65
143133500706657905,350.07067657,29.28114504,17.771799087524414,66
143133500692066272,350.06923763,29.27980154,21.281200408935547,33
143083502486179138,350.24864196,29.24051552,21.372299194335938,20
143093502415540684,350.2415863,29.24174755,21.03860092163086,41
143063502093192764,350.20934811,29.21851147,16.6742000579834,67
143053502217106871,350.22171313,29.2135742,17.313400268554688,67
143053502199216005,350.21993982,29.21287842,19.96299934387207,39
143073502184431616,350.21851317,29.22598747,20.88319969177246,31
143063502241049695,350.22422973,29.22426283,21.8523006439209,19
142933502589911987,350.25899356,29.10949818,19.482099533081055,67
142923502530065428,350.25301289,29.10402557,18.96619987487793,64
142923502621341823,350.26211276,29.10105622,22.00629997253418,20
142923502624858645,350.26253229,29.10672552,21.559499740600586,31
142933502634800692,350.2634867,29.10841843,21.68790054321289,52
142923502630067029,350.26300575,29.10537894,20.084299087524414,60
142933502550910401,350.25509474,29.10819009,20.55470085144043,56
142933502577251035,350.25752308,29.10871427,19.48040008544922,58
142913502646823476,350.26466261,29.09407248,-999.0,58
143043502749658620,350.27498317,29.20671328,21.961299896240234,12
143043502759041812,350.27588158,29.20105224,21.59000015258789,26
143033502734029474,350.27355644,29.19898584,21.605100631713867,11
143033502681838437,350.2681983,29.19824976,21.68779945373535,19
143033502687709780,350.26870836,29.19941389,-999.0,12
143033502648599945,350.26488684,29.19948306,20.978200912475586,40
143033502661798534,350.26622684,29.19832223,-999.0,13
143043502680721318,350.26812122,29.2006301,20.434099197387695,40
143003502650050506,350.26504257,29.16659095,20.433900833129883,54
143003502640959845,350.26409974,29.17438963,17.483600616455078,70
143003502636665696,350.26366061,29.1709479,22.043899536132812,48
143023502633390414,350.26324346,29.18333589,17.88719940185547,16
143013502613393724,350.2613802,29.17770806,-999.0,19
143013502693919081,350.26940705,29.18212221,20.752899169921875,53
143143503485814930,350.34861556,29.28698553,-999.0,43
143143503307129614,350.33077875,29.29088629,20.943599700927734,20
143143503386302516,350.33863563,29.28495228,21.265300750732422,42
143143503408454343,350.34094086,29.28656688,-999.0,18
143123502592299134,350.25928805,29.27376862,21.313400268554688,18
143123502550237428,350.2551615,29.27235304,14.796299934387207,70
143133502600189313,350.26012166,29.28228493,18.281099319458008,60
143133502603519140,350.26013124,29.28228395,18.319700241088867,14
143133502562992865,350.25626823,29.27688817,21.620500564575195,46
143243502499078788,350.24991825,29.37351955,21.17930030822754,52
143243502519767375,350.251981,29.37233414,21.228700637817383,52
143243502458504716,350.24584579,29.37015017,20.84119987487793,29
143083504452593879,350.44524386,29.23610682,22.03070068359375,42
143083504443179138,350.44443371,29.24049848,21.333599090576172,55
143083504341299600,350.43414322,29.24087222,20.681400299072266,50
143083504716341675,350.4716603,29.2342388,20.544200897216797,55
143093504704701569,350.47049449,29.24242979,-999.0,16
143093504644059480,350.46442439,29.24909391,20.60219955444336,59
143093504690186429,350.46905957,29.24651762,21.362499237060547,25
143083504509046534,350.45095974,29.23829069,16.91510009765625,63
142913501292050727,350.12922917,29.09182686,22.037500381469727,47
142913501229483250,350.12311994,29.09392894,21.743900299072266,16
142923501571755400,350.15723653,29.10402671,20.954200744628906,60
143143503901371143,350.39016334,29.28381131,-999.0,21
143133503871593741,350.38718015,29.27767524,20.278400421142578,60
143143503962600855,350.39627156,29.28356683,20.899799346923828,53
143133503929197603,350.39291462,29.28086346,21.524799346923828,16
143113503916019897,350.39160594,29.26612237,21.728500366210938,18
143123503877804724,350.38779352,29.27013104,17.20669937133789,59
143123503710119583,350.37108365,29.2741765,21.44569969177246,39
143123503724709108,350.37245686,29.27371652,21.47130012512207,30
143123503807367281,350.38073349,29.27226364,18.639299392700195,61
143253503612935863,350.3612948,29.37939563,20.33530044555664,60
142983501000026947,350.10000338,29.15531382,20.94529914855957,68
142973500998789125,350.09986065,29.14879094,20.646099090576172,63
142983501106034636,350.11059902,29.1533681,19.528799057006836,73
142973501060278689,350.10607748,29.14839243,21.3262996673584,35
143303502878880040,350.28787204,29.41624464,-999.0,23
143293502839212475,350.28390738,29.40990571,20.535999298095703,57
143293502846213083,350.28467252,29.41039237,20.971200942993164,22
143293502764757701,350.27645927,29.41426108,19.69580078125,62
143293502810998590,350.28109798,29.41493455,15.861200332641602,69
143273502509008951,350.25091066,29.39869289,21.303199768066406,28
143273502530927434,350.25309171,29.39737645,17.29439926147461,74
143283502864703404,350.28641107,29.40233901,20.32229995727539,55
143273502956733111,350.29549505,29.39375063,20.840499877929688,38
143273503074608465,350.30745058,29.39824784,18.406200408935547,59
143053502226752479,350.22269166,29.20994851,21.680999755859375,29
143053502190335134,350.21910482,29.21212814,19.2549991607666,61
143043502174302302,350.21746449,29.20142917,21.093700408935547,49
143043502223687010,350.222421,29.20539426,21.507699966430664,12
143033502105953365,350.21058955,29.19400341,19.205799102783203,56
143033502132628702,350.21332398,29.19838563,-999.0,15
143033502306863168,350.23066646,29.19382464,21.62310028076172,34
143033502286394856,350.22867133,29.19516246,21.25429916381836,29
143033502255086242,350.22543442,29.19642441,-999.0,11
143023504179583832,350.41794925,29.18604113,19.11050033569336,53
143013504022491871,350.4023043,29.17609526,22.056400299072266,11
143143500902489407,350.09028594,29.29069799,20.832599639892578,60
143153501023105023,350.10232244,29.29544484,21.876300811767578,14
143173500897708708,350.08977533,29.31514049,19.582700729370117,72
143173501057197737,350.10576765,29.31431639,21.250999450683594,52
142933503578422598,350.35782329,29.10999967,21.396499633789062,48
142913503574911659,350.35762998,29.09263908,20.661699295043945,31
142913503532579540,350.35324501,29.09912464,18.471399307250977,63
142923503642223955,350.3642318,29.1028553,20.721900939941406,16
142923503640237565,350.36401876,29.10577307,21.643299102783203,13
142933503255355593,350.32554107,29.11247745,21.855100631713867,39
142923503267131062,350.3266667,29.10039311,-999.0,20
143073502041704173,350.2040872,29.22800005,21.607500076293945,15
143063502085369957,350.20854081,29.22448483,21.81450080871582,42
143073502111701473,350.21121221,29.22575334,21.039199829101562,35
143103502507154016,350.25076422,29.25285962,21.00629997253418,18
143103502392793607,350.23930116,29.25253595,20.882099151611328,41
143093502443699212,350.24438428,29.24886195,17.985599517822266,52
143043504090072871,350.40897351,29.20203912,20.028799057006836,48
143043504041910183,350.40424057,29.19970303,21.66469955444336,30
143043504028523132,350.40284206,29.20203881,-999.0,17
143063503941130080,350.39410292,29.21626515,19.787599563598633,47
143053503963807753,350.39638133,29.21434674,20.859600067138672,44
143043503974249851,350.39739348,29.20774965,18.70439910888672,52
142993503232725789,350.32328809,29.16266555,21.767499923706055,52
143003503288410449,350.3288408,29.16654672,20.61240005493164,43
142993503253671179,350.32537318,29.1588483,20.84749984741211,28
143193501531603828,350.15324582,29.32776416,-999.0,14
143193501359770229,350.13601978,29.32474354,21.792999267578125,49
143183501450498448,350.14508125,29.32324978,16.005800247192383,62
143183501406708245,350.14070481,29.32305109,-999.0,17
142993501561597674,350.15617546,29.16425889,-999.0,37
142993501568997157,350.15692736,29.16382303,19.177099227905273,40
142963501647986377,350.16480445,29.13817596,15.433899879455566,68
142973501746368246,350.17462803,29.14805693,19.900999069213867,75
142983501651200616,350.16512634,29.15006784,22.013700485229492,31
142973501665527937,350.16656176,29.14780177,18.75279998779297,72
142973501580320716,350.15805359,29.141806,21.294599533081055,53
143163502151508086,350.21511524,29.30628316,21.761499404907227,27
143163502152876487,350.21531881,29.30492933,20.85650062561035,55
143163502139147261,350.21394047,29.30556558,19.706499099731445,66
143173502167364473,350.21674159,29.31157253,20.239999771118164,70
143173502093900098,350.20942543,29.30794264,21.66819953918457,32
143163502453104595,350.24534934,29.30328824,14.069499969482422,63
143173502441678400,350.24418227,29.31473207,-999.0,23
142863501484059831,350.14840649,29.05769021,19.534000396728516,71
142923500997898616,350.09984531,29.1066948,21.76059913635254,19
142953500989839876,350.09898953,29.13276114,18.901599884033203,75
142953500942165094,350.09421613,29.12878537,20.032400131225586,77
143103504165635855,350.41657225,29.25439742,20.148099899291992,55
143083503977119250,350.39779023,29.24054979,20.951400756835938,11
143093504010308011,350.40105317,29.24786432,-999.0,34
143093504159419140,350.41590507,29.24882563,-999.0,12
143133504136716255,350.41355596,29.27978304,21.375,22
143133504131853979,350.41324365,29.27787792,-999.0,17
143113504084806190,350.40834399,29.26315369,20.56410026550293,13
143113504084356534,350.40830183,29.26327543,20.40019989013672,21
