objID,uniquePspsOBid,raMean,decMean,l,b,class,prob_Galaxy,prob_Star,prob_QSO,extrapolation_Class,cellDistance_Class,cellID_Class,z_phot,z_photErr,z_phot0,extrapolation_Photoz,cellDistance_Photoz,cellID_Photoz
143243500731909042,1081418000001704,350.07321157,29.37373424,100.132018797676,-29.4312916655036,GALAXY,0.82650715,0.03648524,0.13700756,0,0.699979542517572,2586,0.744297027587891,1.38788378767809,0.5899089,0,0.572243548925144,4845
143243500737422195,1081418000001760,350.07377556,29.36806913,100.129962695309,-29.4366887400098,GALAXY,0.969686,0.014937185,0.015376813,1,5.64527593713505,148,0.651781499385834,0.0679630077448367,0.6372037,1,4.92255024331354,11097
143243500756290117,1081418000060347,350.07561408,29.36629966,100.130848167136,-29.4389478535065,GALAXY,0.96593064,0.0117336055,0.022335768,1,2.54036854498193,2796,0.514373421669006,4.59204164987136,0.7093104,1,5.54231925020018,54
143243500791616638,1081418000002311,350.07917052,29.37165745,100.13655095918,-29.4352538745865,STAR,4.04845E-08,0.9999999,1.0028461E-07,1,4.96029618544274,10784,-999,-999,-999,-999,-999,-999
143243500839942037,1081418000002788,350.08400121,29.3678941,100.139280729136,-29.4403757540073,STAR,0.019609382,0.9667839,0.013606728,0,0.474588843744024,3391,-999,-999,-999,-999,-999,-999
143243500887702158,1081418000060482,350.08879423,29.36798463,100.143727075614,-29.4419449877512,GALAXY,0.72987336,0.19664593,0.07348078,1,21.382353350458,9448,-0.0436246693134308,0.193171405423472,-0.11953151,1,20.5900870192856,1348
143243500893329081,1081418000060487,350.08933352,29.37375745,100.146844613168,-29.4368288213935,GALAXY,0.8465217,0.0047436813,0.14873464,1,6.56783753999367,6109,0.710692197084427,0.43219812064653,0.65991473,1,8.67170813411703,138
143243500895695128,1081418000060492,350.08957202,29.37046242,100.145567329144,-29.4399373676814,GALAXY,0.78070486,0.07718559,0.14210954,1,8.67537785159731,149,1.08877676725388,1.00615425615039,1.1680391,1,4.374052356169,491
143243500908561344,1081418000060504,350.09083757,29.36731145,100.145299414756,-29.4432676181888,GALAXY,0.97575015,0.00053833955,0.023711542,1,14.6740438386415,6110,0.647345513105392,0.142838355172772,0.6255841,1,17.788241865565,138
143243500909566066,1081418000003600,350.09097784,29.37125804,100.147220732391,-29.4396911767219,STAR,0.009045639,0.9894767,0.0014777222,1,2.00732764042201,144,-999,-999,-999,-999,-999,-999
143243500925697055,1081418000003767,350.0925899,29.37207246,100.149072203552,-29.439498755439,GALAXY,0.8185132,0.029068094,0.15241864,1,14.9088643979488,6587,0.719235330820084,0.217272392345754,0.7089147,1,16.261031064279,911
143243500951925888,1081418000004062,350.09521911,29.37100247,100.15100284959,-29.4413876151504,GALAXY,0.9030871,0.019060973,0.07785192,1,6.45014500331273,6878,0.573577761650085,0.382353907551779,0.48777705,1,8.3882869024618,1068
143243500967087207,1081418000004239,350.09668613,29.37215995,100.152876795681,-29.4408300041405,UNSURE,0.52593327,0.0790021,0.39506462,1,4.72539446497719,4472,-999,-999,-999,-999,-999,-999
143243501019039725,1081418000004800,350.10200193,29.37424203,100.158707980915,-29.440749086017,GALAXY,0.97560084,0.006514869,0.01788436,1,4.87123058246881,5549,0.66664931178093,0.0811094553094535,0.6612686,1,3.75565692194957,1662
143243501058881893,1081418000005256,350.10591739,29.36783085,100.159396813767,-29.4479869261806,GALAXY,0.9603743,0.021238662,0.018387038,1,8.27973853542856,2657,0.7839435338974,0.351683491979371,0.80840516,1,7.96382782321299,1091
143243501097870831,1081418000060663,350.1097889,29.36688257,100.16252548662,-29.4501915987597,GALAXY,0.90058357,0.011624124,0.08779238,1,4.64435712509739,5351,0.789291441440582,0.275271532824119,0.7025268,1,6.69633401611143,52
143243501104631063,1081418000005797,350.11047609,29.36707929,100.163246531344,-29.4502475914334,GALAXY,0.77957165,0.040521465,0.17990689,1,1.64612789108638,138,0.802510231733322,0.824761657695044,0.8076339,0,1.02909469886399,7390
143243501114042660,1081418000005904,350.11142039,29.36840944,100.164718355402,-29.4493509707419,GALAXY,0.96606255,0.018788442,0.015148937,1,3.61478390669758,6255,0.882297724485397,0.181236361857657,0.89358646,1,6.07619816392859,139
143243501117778888,1081418000060687,350.1117501,29.3736226,100.167387297275,-29.4446757216496,GALAXY,0.728603,0.11077735,0.1606197,1,19.7029398850171,10934,0.57013338804245,0.265805858920972,0.5298505,1,17.8759718607138,10349
143243501118732531,1081418000005953,350.11187377,29.36831217,100.165091015035,-29.4495964718778,UNSURE,0.67943174,0.24194075,0.07862755,1,2.5838485254458,2099,-999,-999,-999,-999,-999,-999
143243501144832310,1081418000060713,350.11448491,29.36811515,100.167402141973,-29.4506767126541,GALAXY,0.9160713,0.0078004743,0.07612825,1,5.88575305844822,6109,0.607525527477264,0.160491577046556,0.5969696,1,7.84893947983438,138
